897
136	9	42	-13	9771	14423
137	119	65	-14	2314	7261
138	133	94	-8	5892	10753
139	47	170	-16	6419	10131
140	93	45	-24	2108	5446
141	45	55	-19	5402	10580
142	91	105	-3	13117	15480
143	116	100	-4	2775	6093
144	69	155	-3	7890	11603
145	64	184	-19	9331	13011
146	26	144	-22	7305	10000
147	123	94	-3	6582	11064
148	93	91	-13	10438	15052
149	96	38	-19	9854	13926
150	199	10	-8	11734	14873
151	35	132	-11	3142	5282
152	137	58	-15	9632	12469
153	14	146	-15	2954	6409
154	68	89	-22	10233	15568
155	173	148	-13	11244	14364
156	26	194	-22	3636	7472
157	167	200	-16	8364	11081
158	104	5	-6	12844	14607
159	151	175	-15	5245	9529
160	101	9	-22	8580	10713
161	9	191	-24	4747	6504
162	183	178	-14	7748	9459
163	181	15	-23	12757	15405
164	97	30	-12	5219	9398
165	26	143	-8	7879	12379
166	110	79	-7	11750	15238
167	96	118	-14	8452	13142
168	156	16	-10	11381	15347
169	94	64	-4	2584	6071
170	70	164	-20	8339	12636
171	188	102	-20	4376	7908
172	15	72	-24	11143	14046
173	84	122	-16	1539	6942
174	48	81	-14	9960	13617
175	67	10	-6	8648	12315
176	2	70	-22	12538	15342
177	164	89	-11	9235	14092
178	76	41	-11	4819	7244
179	70	4	-13	9525	13102
180	52	147	-5	7695	10363
181	182	9	-26	13185	15725
182	13	73	-24	9797	12980
183	97	7	-10	11980	15164
184	50	196	-24	10123	14223
185	98	195	-3	6115	8983
186	96	52	-15	9609	12340
187	47	16	-19	9276	14346
188	78	76	-25	11996	16352
189	96	89	-4	1766	5101
190	88	30	-5	13286	15738
191	137	99	-21	4668	8240
192	46	102	-19	11444	15263
193	160	147	-14	7250	12376
194	157	30	-7	3885	7203
195	58	2	-18	9286	12453
196	83	73	-19	12172	15311
197	159	131	-25	10811	14562
198	41	184	-7	2868	7493
199	192	18	-25	1784	5621
200	38	136	-27	7861	10783
201	21	164	-14	10621	14160
202	10	104	-22	10270	12337
203	193	187	-24	7604	9731
204	190	145	-4	13087	16552
205	69	138	-16	8899	12088
206	7	28	-8	11353	16763
207	57	107	-20	9306	13272
208	199	39	-24	5154	8383
209	191	104	-24	1	4527
210	115	116	-24	11858	15373
211	152	13	-14	4923	9481
212	116	115	-22	10235	14213
213	26	59	-8	11466	15404
214	78	49	-26	11669	16785
215	98	109	-9	12134	14212
216	174	69	-19	1016	5229
217	120	110	-17	4650	7238
218	142	142	-13	10313	13041
219	1	164	-17	11672	15103
220	49	78	-14	11165	14271
221	188	22	-3	12585	14580
222	168	170	-19	7751	10050
223	190	66	-21	6425	8654
224	155	116	-10	13832	16269
225	85	120	-14	2089	5259
226	193	51	-18	10851	14314
227	123	85	-25	2793	6797
228	113	154	-18	6314	10086
229	77	93	-16	11327	14643
230	32	140	-3	1058	4506
231	105	176	-19	4239	7707
232	104	114	-13	10291	14752
233	155	53	-20	1145	4731
234	61	13	-14	12902	16647
235	100	4	-26	11145	14903
236	176	104	-8	14057	16708
237	10	32	-5	5341	9288
238	190	59	-6	11560	14369
239	167	92	-14	3854	7266
240	148	198	-3	7193	10871
241	9	0	-27	8160	10348
242	8	85	-22	10064	14791
243	88	126	-27	1915	6502
244	176	23	-17	12303	16832
245	0	94	-4	7407	11749
246	92	153	-18	9933	14261
247	121	8	-4	12190	16665
248	154	33	-15	3376	7612
249	109	26	-19	5343	7548
250	190	48	-23	8196	12357
251	12	113	-10	11096	15129
252	194	35	-27	5188	8207
253	27	196	-9	893	3642
254	126	115	-12	6623	9876
255	81	131	-27	9706	12806
256	116	93	-3	12307	13780
257	120	32	-26	1009	3263
258	171	25	-26	2657	4845
259	93	199	-23	5458	10903
260	134	101	-24	7227	10611
