966
254	93	199	-17	5788	10861
255	134	101	-4	10769	14507
256	150	30	-18	10675	13787
257	1	154	-4	951	5739
258	47	182	-15	12375	15428
259	67	98	-19	12187	15675
260	186	76	-23	13688	16503
261	84	59	-10	12150	15203
262	180	167	-27	13884	16184
263	139	157	-9	14149	17053
264	6	44	-12	933	3466
265	70	190	-27	13382	15459
266	151	109	-3	7222	12803
267	38	152	-26	9764	13396
268	141	110	-26	8444	11545
269	23	146	-23	12868	16460
270	39	75	-24	11408	13441
271	193	100	-3	14629	17526
272	107	149	-7	13646	16072
273	141	147	-27	8455	10955
274	10	73	-8	7119	10400
275	185	77	-19	14287	18286
276	58	179	-23	2504	6170
277	137	173	-8	14053	16469
278	48	122	-16	7083	8372
279	76	193	-11	8480	12451
280	195	81	-25	12918	15824
