690 100
158	116	100	-25	9639	12441
159	69	155	-4	4670	9546
160	64	184	-5	8272	12057
161	26	144	-21	8105	11507
162	123	94	-19	8246	12044
163	93	91	-14	5738	10434
164	96	38	-7	6685	11281
165	199	10	-18	4869	8406
166	35	132	-19	4212	7705
167	137	58	-25	662	1775
168	14	146	-7	5723	7492
169	68	89	-25	1039	4481
170	173	148	-27	4360	6905
171	26	194	-14	3580	5627
172	167	200	-22	3816	6908
173	104	5	-24	5799	8319
174	151	175	-4	7648	11502
175	101	9	-16	3679	7824
176	9	191	-8	4845	7738
177	183	178	-20	2140	5047
178	181	15	-24	6703	8967
179	97	30	-24	7184	10200
180	26	143	-24	5955	9691
181	110	79	-14	7605	10972
182	96	118	-22	1717	6317
183	156	16	-8	1191	2670
184	94	64	-26	4895	8389
185	70	164	-9	6724	9157
186	188	102	-19	6733	10003
187	15	72	-17	5005	7630
188	84	122	-13	1826	5128
189	48	81	-17	7643	10166
190	67	10	-14	9757	12038
191	2	70	-3	8646	11828
192	164	89	-19	153	2023
193	76	41	-21	1607	4137
194	70	4	-10	6676	10202
195	52	147	-14	5192	7185
196	182	9	-18	5381	8787
197	13	73	-25	2533	5722
198	97	7	-18	7190	9281
199	50	196	-16	8169	12131
200	98	195	-3	7386	9150
