828
116	0	10	18	53	1654
117	10	43	4	1138	5936
118	56	64	15	258	2434
119	26	200	19	1699	5187
120	135	182	23	2743	5889
121	198	151	-11	8569	10152
122	62	145	-8	8688	13198
123	26	200	-20	10163	13557
124	160	15	-24	3512	6795
125	53	50	-12	6252	9318
126	90	72	-13	9983	11720
127	2	107	-14	9767	13457
128	198	113	-8	10667	12850
129	189	3	-16	299	3780
130	28	98	-24	8390	10254
131	190	196	-19	9976	13553
132	8	188	-3	3137	7198
133	154	177	-4	10191	14531
134	164	108	-3	4081	6857
135	77	171	-19	8732	11096
136	68	129	-22	510	4120
137	1	64	-3	7647	12212
138	175	30	-13	5363	9036
139	87	108	-19	1768	5941
140	200	12	-8	5093	8870
141	9	42	-11	11593	14639
142	119	65	-15	10007	12746
143	133	94	-15	9264	12147
144	47	170	-22	11513	14920
145	93	45	-13	1991	7177
146	45	55	-22	2308	6483
147	91	105	-16	1295	4919
148	116	100	-6	5420	8735
149	69	155	-15	6840	11127
150	64	184	-22	10241	12494
151	26	144	-24	2033	4012
152	123	94	-14	4489	7548
153	93	91	-23	2927	5301
154	96	38	-12	4749	7891
155	199	10	-8	1914	6863
156	35	132	-7	10960	13382
157	137	58	-14	10034	12511
158	14	146	-10	8828	10826
159	68	89	-4	6636	9034
160	173	148	-20	7904	10449
161	26	194	-20	11793	15061
162	167	200	-24	5402	8321
163	104	5	-16	9460	12253
164	151	175	-14	2224	5629
165	101	9	-6	2649	6874
166	9	191	-22	10153	13177
167	183	178	-11	3523	8180
168	181	15	-11	8167	12647
169	97	30	-13	5115	8974
170	26	143	-5	11997	14114
171	110	79	-26	9164	12743
172	96	118	-24	6258	9895
173	156	16	-10	5090	8252
174	94	64	-24	9611	14020
175	70	164	-3	11669	15188
176	188	102	-15	7452	10504
177	15	72	-19	10919	14054
178	84	122	-25	6669	9815
179	48	81	-4	6156	9702
180	67	10	-5	4001	7475
181	2	70	-21	7977	9848
182	164	89	-19	893	3794
183	76	41	-14	9436	13303
184	70	4	-7	973	2273
185	52	147	-18	9963	13072
186	182	9	-19	2257	5907
187	13	73	-25	8083	11981
188	97	7	-7	8520	11849
189	50	196	-25	6476	10578
190	98	195	-27	3421	7930
191	96	52	-14	9312	12969
192	47	16	-22	6435	9987
193	78	76	-24	5650	10654
194	96	89	-4	5966	10281
195	88	30	-16	2728	5213
196	137	99	-8	1490	3805
197	46	102	-20	5999	10629
198	160	147	-24	5076	6755
199	157	30	-24	5186	9856
200	58	2	-24	3536	7022
201	83	73	-14	5882	7819
202	159	131	-22	4463	6898
203	41	184	-8	9205	13587
204	192	18	-26	4061	9158
205	38	136	-9	8163	11804
206	21	164	-19	10909	13371
207	10	104	-17	6559	9598
208	193	187	-13	7444	11878
209	190	145	-17	8048	9916
210	69	138	-14	8977	13677
211	7	28	-3	7713	11186
212	57	107	-19	12143	13455
213	199	39	-21	10171	12864
214	191	104	-10	265	4034
215	115	116	-14	4891	7184
216	152	13	-18	8608	12984
217	116	115	-25	10110	14062
218	26	59	-18	8145	10841
219	78	49	-16	3869	6522
220	98	109	-3	9713	13325
221	174	69	-19	104	3512
222	120	110	-13	7964	11380
223	142	142	-20	4588	8253
224	1	164	-14	11793	13182
225	49	78	-26	9607	12094
226	188	22	-8	7961	11921
227	168	170	-5	8027	10483
228	190	66	-6	10098	12258
229	155	116	-14	5753	7777
230	85	120	-3	3128	5497
231	193	51	-27	1182	3479
232	123	85	-22	9067	13140
233	113	154	-27	4831	8102
234	77	93	-17	9246	12684
235	32	140	-4	14	3887
236	105	176	-18	4467	6678
237	104	114	-4	5664	9868
238	155	53	-15	16	4163
239	61	13	-19	2966	6485
240	100	4	-23	5622	8442
