1035
202	116	115	-24	13004	16683
203	26	59	-10	10800	14525
204	78	49	-24	15201	18665
205	98	109	-3	7301	10564
206	174	69	-15	6343	9515
207	120	110	-19	4677	7977
208	142	142	-25	14495	17507
209	1	164	-4	14750	18805
210	49	78	-5	13295	16353
211	188	22	-21	15093	17536
212	168	170	-19	13546	17398
213	190	66	-14	5352	10609
214	155	116	-7	11223	15123
215	85	120	-18	6978	10732
216	193	51	-19	13844	16921
217	123	85	-25	5304	9326
218	113	154	-7	11823	16167
219	77	93	-25	8688	13252
220	32	140	-27	1179	5623
221	105	176	-14	10217	14186
222	104	114	-22	257	4447
223	155	53	-24	3624	5618
224	61	13	-4	11774	13794
225	100	4	-16	2109	6201
226	176	104	-8	6077	8327
227	10	32	-20	10493	14616
228	190	59	-24	5684	9980
229	167	92	-24	13810	17553
230	148	198	-24	11367	13187
231	9	0	-14	1563	3282
232	8	85	-22	6903	10741
233	88	126	-8	3807	8180
234	176	23	-26	13502	17130
235	0	94	-9	1700	5302
236	92	153	-19	10976	12774
237	121	8	-17	10899	13949
238	154	33	-13	15833	20298
239	109	26	-17	8905	11309
240	190	48	-14	5479	8296
241	12	113	-3	12056	16595
242	194	35	-19	11795	13597
243	27	196	-21	7827	12567
244	126	115	-10	4186	6058
245	81	131	-14	10898	16673
246	116	93	-18	3524	6587
247	120	32	-25	12458	15250
248	171	25	-18	10375	15817
249	93	199	-16	16694	18849
250	134	101	-3	3126	8914
251	150	30	-19	14441	19489
252	1	154	-13	6675	10917
253	47	182	-20	15282	18655
254	67	98	-14	13466	16753
255	186	76	-26	5587	9053
256	84	59	-8	6423	9498
257	180	167	-5	13814	17716
258	139	157	-6	15226	17749
259	6	44	-14	6817	11260
260	70	190	-3	12143	16430
261	151	109	-27	13362	16553
262	38	152	-22	9163	13998
263	141	110	-27	7490	10834
264	23	146	-17	14673	20114
265	39	75	-4	8807	11159
266	193	100	-18	12529	16480
267	107	149	-4	9712	12125
268	141	147	-15	2955	8036
269	10	73	-19	16700	19689
270	185	77	-23	15549	20544
271	58	179	-10	8165	10657
272	137	173	-27	14024	18457
273	48	122	-9	12988	17347
274	76	193	-12	13054	15420
275	195	81	-27	15069	17348
276	122	166	-3	10991	12766
277	47	180	-26	14373	20214
278	176	24	-26	4593	8469
279	186	134	-23	3433	7608
280	194	175	-24	14410	18229
281	48	60	-3	16976	19103
282	170	106	-7	15633	18638
283	21	116	-27	13221	17102
284	38	138	-8	13301	17492
285	182	189	-19	14314	19580
286	85	63	-23	9731	13705
287	145	106	-8	3272	6108
288	170	164	-16	4519	7792
289	15	65	-11	13531	17120
290	187	24	-25	14297	19717
291	26	40	-18	2094	5919
292	37	96	-14	9085	13129
293	86	131	-27	11373	15176
294	186	18	-19	15362	18926
295	7	37	-5	12256	16343
296	149	126	-14	14480	18098
297	134	63	-6	2220	7615
298	53	11	-27	2591	5884
299	38	19	-21	7829	11197
300	54	5	-4	16157	17655
