1104
238	27	196	-24	15751	18484
239	126	115	-24	3965	8951
240	81	131	-24	11242	15015
241	116	93	-14	17887	20774
242	120	32	-22	7126	11383
243	171	25	-8	9057	11656
244	93	199	-26	149	1972
245	134	101	-9	10295	12457
246	150	30	-19	15168	18475
247	1	154	-17	10877	12438
248	47	182	-13	9273	12694
249	67	98	-17	10757	13858
250	186	76	-14	14818	19203
251	84	59	-3	8823	12408
252	180	167	-19	7297	11818
253	139	157	-21	7069	10044
254	6	44	-10	7629	10583
255	70	190	-14	16229	18067
256	151	109	-18	9439	12344
257	38	152	-25	14641	18734
258	141	110	-18	12152	17340
259	23	146	-16	14714	19890
260	39	75	-3	3333	5657
261	193	100	-19	6840	10392
262	107	149	-13	9274	14615
263	141	147	-20	64	3905
264	10	73	-14	14778	17585
265	185	77	-26	11307	15031
266	58	179	-8	17562	19910
267	137	173	-5	18084	20341
268	48	122	-6	15586	19015
269	76	193	-14	15606	18906
270	195	81	-3	11550	15024
271	122	166	-27	16678	21511
272	47	180	-22	8641	12611
273	176	24	-27	16583	19124
274	186	134	-17	17500	20074
275	194	175	-4	17901	21380
276	48	60	-18	9562	12552
277	170	106	-4	15745	19696
278	21	116	-15	15370	18091
279	38	138	-19	14278	17663
280	182	189	-23	8555	11487
281	85	63	-10	15495	20936
282	145	106	-27	14845	18640
283	170	164	-9	16430	20179
284	15	65	-12	6145	10446
285	187	24	-27	5384	9031
286	26	40	-3	4238	8458
287	37	96	-26	13656	16037
288	86	131	-26	14219	17186
289	186	18	-23	6818	11654
290	7	37	-24	2020	5114
291	149	126	-3	9813	13537
292	134	63	-7	10521	13051
293	53	11	-27	10951	14683
294	38	19	-8	14468	16852
295	54	5	-19	4728	9408
296	12	138	-23	12916	16608
297	119	35	-8	7316	10657
298	16	183	-16	14734	18550
299	138	59	-11	15085	18270
300	38	178	-25	10965	15974
301	155	158	-18	286	4594
302	187	179	-14	17107	20153
303	129	176	-27	2417	5127
304	63	85	-19	3821	8984
305	67	164	-5	7638	12656
306	80	52	-14	15920	19085
307	127	24	-6	14614	17899
308	100	105	-27	4679	6544
309	103	95	-21	3599	7475
310	25	165	-4	12846	16420
311	55	90	-25	17265	19587
312	100	174	-5	198	3530
313	125	139	-6	13246	17924
314	155	196	-13	10697	15515
315	38	48	-22	143	2383
316	33	89	-11	14862	16188
317	176	196	-26	11815	17700
318	141	172	-12	12441	15284
319	31	11	-9	14453	18920
320	194	165	-4	11250	14809
